Year_x,Laureate_Id_x,Firstname,Lastname,Category_x,Prize_Share_x,Motivation_x,Year_y,Laureate_Id_y,Category_y,Prize_Share_y,Motivation_y
1994,712,John F.,Nash Jr.,economics,3,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",1994,712,economics,3,"""for their pioneering analysis of equilibria in the theory of non-cooperative games"""
1994,713,Reinhard,Selten,economics,3,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",1994,713,economics,3,"""for their pioneering analysis of equilibria in the theory of non-cooperative games"""
1995,148,Frederick,Reines,physics,2,"""for the detection of the neutrino""",1995,148,physics,2,"""for the detection of the neutrino"""
1995,452,Edward B.,Lewis,medicine,3,"""for their discoveries concerning the genetic control of early embryonic development""",1995,452,medicine,3,"""for their discoveries concerning the genetic control of early embryonic development"""
1995,281,Paul J.,Crutzen,chemistry,3,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone""",1995,281,chemistry,3,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone"""
1995,282,Mario J.,Molina,chemistry,3,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone""",1995,282,chemistry,3,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone"""
1995,714,Robert E.,Lucas Jr.,economics,1,"""for having developed and applied the hypothesis of rational expectations and thereby having transformed macroeconomic analysis and deepened our understanding of economic policy""",1995,714,economics,1,"""for having developed and applied the hypothesis of rational expectations and thereby having transformed macroeconomic analysis and deepened our understanding of economic policy"""
1995,672,Seamus,Heaney,literature,1,"""for works of lyrical beauty and ethical depth which exalt everyday miracles and the living past""",1995,672,literature,1,"""for works of lyrical beauty and ethical depth which exalt everyday miracles and the living past"""
1995,283,F. Sherwood,Rowland,chemistry,3,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone""",1995,283,chemistry,3,"""for their work in atmospheric chemistry particularly concerning the formation and decomposition of ozone"""
1995,453,Christiane,Nüsslein-Volhard,medicine,3,"""for their discoveries concerning the genetic control of early embryonic development""",1995,453,medicine,3,"""for their discoveries concerning the genetic control of early embryonic development"""
1995,560,Joseph,Rotblat,peace,2,"""for their efforts to diminish the part played by nuclear arms in international politics and in the longer run to eliminate such arms""",1995,560,peace,2,"""for their efforts to diminish the part played by nuclear arms in international politics and in the longer run to eliminate such arms"""
1995,561,Pugwash Conferences on Science and World Affairs,,peace,2,"""for their efforts to diminish the part played by nuclear arms in international politics and in the longer run to eliminate such arms""",1995,561,peace,2,"""for their efforts to diminish the part played by nuclear arms in international politics and in the longer run to eliminate such arms"""
1995,147,Martin L.,Perl,physics,2,"""for the discovery of the tau lepton""",1995,147,physics,2,"""for the discovery of the tau lepton"""
1995,454,Eric F.,Wieschaus,medicine,3,"""for their discoveries concerning the genetic control of early embryonic development""",1995,454,medicine,3,"""for their discoveries concerning the genetic control of early embryonic development"""
1996,149,David M.,Lee,physics,3,"""for their discovery of superfluidity in helium-3""",1996,149,physics,3,"""for their discovery of superfluidity in helium-3"""
1996,151,Robert C.,Richardson,physics,3,"""for their discovery of superfluidity in helium-3""",1996,151,physics,3,"""for their discovery of superfluidity in helium-3"""
1996,150,Douglas D.,Osheroff,physics,3,"""for their discovery of superfluidity in helium-3""",1996,150,physics,3,"""for their discovery of superfluidity in helium-3"""
1996,455,Peter C.,Doherty,medicine,2,"""for their discoveries concerning the specificity of the cell mediated immune defence""",1996,455,medicine,2,"""for their discoveries concerning the specificity of the cell mediated immune defence"""
1996,456,Rolf M.,Zinkernagel,medicine,2,"""for their discoveries concerning the specificity of the cell mediated immune defence""",1996,456,medicine,2,"""for their discoveries concerning the specificity of the cell mediated immune defence"""
1996,286,Richard E.,Smalley,chemistry,3,"""for their discovery of fullerenes""",1996,286,chemistry,3,"""for their discovery of fullerenes"""
1996,673,Wislawa,Szymborska,literature,1,"""for poetry that with ironic precision allows the historical and biological context to come to light in fragments of human reality""",1996,673,literature,1,"""for poetry that with ironic precision allows the historical and biological context to come to light in fragments of human reality"""
1996,562,Carlos Filipe Ximenes,Belo,peace,2,"""for their work towards a just and peaceful solution to the conflict in East Timor""",1996,562,peace,2,"""for their work towards a just and peaceful solution to the conflict in East Timor"""
1996,563,José,Ramos-Horta,peace,2,"""for their work towards a just and peaceful solution to the conflict in East Timor""",1996,563,peace,2,"""for their work towards a just and peaceful solution to the conflict in East Timor"""
1996,284,Robert F.,Curl Jr.,chemistry,3,"""for their discovery of fullerenes""",1996,284,chemistry,3,"""for their discovery of fullerenes"""
1996,716,William,Vickrey,economics,2,"""for their fundamental contributions to the economic theory of incentives under asymmetric information""",1996,716,economics,2,"""for their fundamental contributions to the economic theory of incentives under asymmetric information"""
1996,285,Sir Harold,Kroto,chemistry,3,"""for their discovery of fullerenes""",1996,285,chemistry,3,"""for their discovery of fullerenes"""
1996,715,James A.,Mirrlees,economics,2,"""for their fundamental contributions to the economic theory of incentives under asymmetric information""",1996,715,economics,2,"""for their fundamental contributions to the economic theory of incentives under asymmetric information"""
